ID,英文名,中文名,类型,尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),冷却(ms),伤害,治疗,护盾,购买价格,出售价格,技能1(英),技能1(中),技能2(英),技能2(中),技能3(英),技能3(中),Golden(黄金),Heavy(沉重),Icy(寒冰),Turbo(疾速),Shielded(护盾),Restorative(回复),Toxic(毒素),Fiery(炽焰),Shiny(闪亮),Deadly(致命),Radiant(辉耀),Obsidian(黑曜石)
f8b41c46-8adc-4e84-835a-831e2e3d84d1,Goggles,护目镜,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Stelle / 斯黛尔,Tool / 工具 | Apparel / 服饰,Shield / 护盾 | Crit / 暴击 | HasteRef / 加速引用,6000,0,0,20,0,0,Shield 20/40/60/80,获得20/40/60/80护盾,"When you Haste, adjacent items gain +2/4/6/8% Crit Chance for the fight.",触发加速时，相邻物品暴击率提高+2/4/6/8%（限本场战斗）。,,,此物品的价值翻倍。,减速一件物品3秒,冻结一件物品500秒,加速一件物品3秒,此物品的护盾值翻倍。,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的5%,造成灼烧，等量于此物品护盾值的5%,此物品+1多重触发。,此物品的暴击率加成翻倍。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品护盾
c7fc7738-bc2a-48ea-9665-f12765975671,Nanobot Blue,,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,Friend / 伙伴 | Weapon / 武器,Damage / 伤害,6000,0,0,0,0,0,Deal 15/20/25 Damage for each Friend you have,[未翻译],This item's Cooldown is reduced by 1000 second for each adjacent Friend.,每有一个相邻的伙伴，此物品的冷却时间就缩短1000秒。,,,,减速一件物品2秒,冻结一件物品500秒,加速一件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
c65da89e-3504-40e7-87a8-10defcb7f07b,Nesting Doll,套娃,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Toy / 玩具,Shield / 护盾 | Ammo / 弹药,2000,0,0,0,0,0,Shield equal to this item's Ammo,获得护盾，等量于此物品弹药量,"At the start of each day, this gains 1/2/3 Max Ammo.",每天开始时，此物品的最大弹药量提高1/2/3。,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,此物品的护盾值翻倍。,获得治疗，等量于此物品弹药数量,造成剧毒，等量于此物品护盾值的5%,造成灼烧，等量于此物品护盾值的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品护盾
a4808bae-bdda-4115-b550-4859c54c60b0,Hot Box,加热箱,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,Tool / 工具,Burn / 灼烧,7000,0,0,0,0,0,Adjacent Burn items gain +2/4/6 Burn for the fight.,相邻灼烧物品的灼烧提高+2/4/6（限本场战斗）。,Heated: Burn 10/20/30,高温时：造成10/20/30灼烧,"When you Slow, Charge this 2 seconds.",触发减速时，为此物品充能2秒。,此物品的价值翻倍。,减速1件物品1秒,冻结一件物品500秒,加速1件物品1秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍。,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品灼烧的5倍
61ddd1bd-9b9c-4a31-93bc-4fbcd148fc64,Flying Potion,飞行药水,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,Potion / 药水,Haste / 加速 | Flying / 飞行,3000,0,0,0,0,0,Haste your other Flying items for 1 second(s),加速其他飞行物品1秒,2/3/4 items start Flying,使2/3/4件物品开始飞行,,,此物品的价值翻倍。,减速一件物品2秒,冻结一件物品500秒,此物品的加速持续时间翻倍。,获得50护盾,治疗50生命值,造成5剧毒,造成5灼烧,此物品+1多重触发。,飞行物品+40%暴击率。,此物品免疫冻结、减速和摧毁。,造成50伤害
c400ec7f-8d7a-4845-9ab4-06bac18ef551,Spice Rack,调料架,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,Tool / 工具,Crit / 暴击 | CritReference,3000,0,0,0,0,0,Adjacent items gain +10/15/20% Crit Chance for the fight,相邻物品暴击率提高+10/15/20%（限本场战斗）,"When you Crit with an adjacent item, Charge another item 1 second.",使用相邻物品造成暴击时，为另一件物品充能1秒。,,,此物品的价值翻倍。,使用相邻物品造成暴击时，减速1件物品1秒,使用相邻物品造成暴击时，冻结一件物品500秒。,使用相邻物品造成暴击时，加速1件物品1秒,使用相邻物品造成暴击时，获得25护盾,使用相邻物品造成暴击时，获得25治疗。,使用相邻物品造成暴击时，造成2剧毒。,使用相邻物品造成暴击时，造成2灼烧。,此物品+1多重触发。,此物品的暴击率加成翻倍。,此物品免疫冻结、减速和摧毁。,使用相邻物品造成暴击时，造成25伤害。
ca77281c-f912-4db3-86ce-64842a4ccdaa,Cog,齿轮,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Dooley / 杜利,Relic / 遗物,Haste / 加速,4000,0,0,0,0,0,Haste an adjacent item for 1/2/3/4 second(s),加速一件相邻物品1/2/3/4秒,,,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,此物品的加速持续时间翻倍。,获得30护盾,治疗30生命值,造成3剧毒,造成3灼烧,此物品+1多重触发。,一件相邻物品暴击率提高20%（限本场战斗）,此物品免疫冻结、减速和摧毁。,造成30伤害
961e974b-5472-4298-b66b-e1f74c167c26,Darkwater Anglerfish,幽渊鮟鱇,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Friend / 伙伴 | Aquatic / 水产,Burn / 灼烧 | SlowRef / 减速引用,8000,0,0,0,0,0,Burn 10/20/30,造成10/20/30灼烧,"When you Slow, Charge this 2 seconds.",触发减速时，为此物品充能2秒。,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍。,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品灼烧的5倍
b325d26f-0625-406c-89d4-30e011b30b9e,Catfish,毒须鲶,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水产 | Friend / 伙伴,Poison / 剧毒 | HasteRef / 加速引用,5000,0,0,0,0,0,Poison 3,造成3剧毒,"When this is Hasted, this gains +2/4/6/8 Poison for the fight.",此物品被加速时，其剧毒提高+2/4/6/8（限本场战斗）。,,,此物品的价值翻倍。,减速一件物品2秒,冻结一件物品500秒,加速一件物品2秒,获得护盾，等量于此物品剧毒的5倍,获得治疗，等量于此物品剧毒的5倍,此物品的剧毒翻倍。,造成灼烧，等量于此物品的剧毒,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品剧毒的5倍
c6c9d2dd-7463-4171-83a9-4a1c2a83edb8,Vortex Cannon,漩涡加农炮,Item / 物品,Large / 大型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛尔,Weapon / 武器 | Tech / 科技,Damage / 伤害 | Flying / 飞行,4000,25,0,0,0,0,Deal 25 Damage,造成25伤害,ALL items start Flying,所有物品开始飞行,"When ANY Player uses a Flying item, this gains +25/50 Damage for the fight.",任意玩家使用飞行物品时，此物品伤害提高+25/50（限本场战斗）。,此物品的价值翻倍。,减速3件物品1秒,冻结2件物品1秒,加速3件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
4f2b2cd3-88db-43e6-ae79-53eb2554b887,Oblivion Vortex,湮灭漩涡,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛尔,Tech / 科技,Charge / 充能,9000,0,0,0,0,0,Destroy your leftmost item.,摧毁最左侧的物品。,Charge your other items equal to half that item's cooldown.,为其他物品充能，数值为被摧毁物品冷却时间的一半。,,,此物品的价值翻倍。,减速2件物品2秒,冻结一件物品1秒,加速2件物品2秒,获得150护盾,治疗150生命值,造成15剧毒,造成15灼烧,此物品+1多重触发。,己方物品+25%暴击率。,此物品免疫冻结和减速。,造成150伤害
19379b88-4fe5-474c-a254-d266c0435bf4,Upgrade Hammer,升级锤,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,,0,0,0,0,0,0,"When you sell this, upgrade your leftmost item of a lower tier.",出售此物品时，升级最左侧的低级别物品。,,,,,……并为物品赋予黄金附魔（如适用）。,……并为物品赋予沉重附魔（如适用）。,……并为物品赋予寒冰附魔（如适用）。,……并为物品赋予疾速附魔（如适用）。,……并为物品赋予护盾附魔（如适用）。,……并为物品赋予回复附魔（如适用）。,……并为物品赋予毒素附魔（如适用）。,……并为物品赋予炽焰附魔（如适用）。,……并为物品赋予闪亮附魔（如适用）。,……并为物品赋予致命附魔（如适用）。,……并为物品赋予辉耀附魔（如适用）。,……并为物品赋予黑曜石附魔（如适用）。
6c57f013-ab01-4bad-a801-3818b6ecbedc,Laurel's Favorite,劳雷尔的最爱,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,Food / 食物 | Friend / 伙伴,Shield / 护盾 | Burn / 灼烧,4000,0,0,25,0,0,Shield 25/50/75,获得25/50/75护盾,Heated: Burn 8/16/24,高温时：造成8/16/24灼烧,"If this is your only Food, it has double Shield and Burn.",如果这是你唯一的食物，就令其护盾和灼烧变为双倍。,此物品的价值翻倍。,减速2件物品2秒,冻结一件物品1秒,加速2件物品2秒,此物品的护盾值翻倍。,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍。,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品护盾
1cce58b4-701c-46c0-aec7-c41f81186b61,Spiked Buckler,尖刺圆盾,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Weapon / 武器,Damage / 伤害 | Shield / 护盾,9000,10,0,10,0,0,Deal 10/20/40/80 Damage,造成10/20/40/80伤害,Shield 10/20/40/80,获得10/20/40/80护盾,"When you sell this, your leftmost item gains +4/6/8/10 Damage if it is a Weapon and +4/6/8/10 Shield if it is a Shield item.",出售此物品时，若最左侧物品为武器，则伤害提高+4/6/8/10；若为护盾物品，则护盾值提高+4/6/8/10。,此物品的价值翻倍。,减速2件物品3秒,冻结2件物品1秒,加速2件物品3秒,此物品的护盾值翻倍。,获得治疗，等量于此物品伤害,造成8剧毒,造成12灼烧,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
b6b210e5-0e56-4c82-9165-7f526dd5c9ea,Alembic,蒸馏器,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,Tool / 工具,PotionRef / 药水引用,0,0,0,0,0,0,"At the start of each day, get a Catalyst and transform the Small item to the left of this into a Potion.",每天开始时，获得一份催化剂，并将此物品左侧的小型物品转化为药水。,"When you buy this, get a Small Reagent.",购买此物品时，获得一份小型原料。,,,此物品的价值翻倍。,如果此物品没有附魔，就为其赋予沉重附魔（如适用）。,如果此物品没有附魔，就为其赋予寒冰附魔（如适用）。,如果此物品没有附魔，就为其赋予疾速附魔（如适用）。,如果此物品没有附魔，就为其赋予护盾附魔（如适用）。,如果此物品没有附魔，就为其赋予回复附魔（如适用）。,如果此物品没有附魔，就为其赋予毒素附魔（如适用）。,如果此物品没有附魔，就为其赋予炽焰附魔（如适用）。,如果此物品没有附魔，就为其赋予闪亮附魔（如适用）。,如果此物品没有附魔，就为其赋予致命附魔（如适用）。,如果此物品没有附魔，就为其赋予辉耀附魔（如适用）。,如果此物品没有附魔，就为其赋予黑曜石附魔（如适用）。
b4462dd4-2a2d-412b-b532-c47bba6f93c1,Heirlooms,传家宝,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Apparel / 服饰 | Relic / 遗物,Shield / 护盾 | EconomyRef / 经济引用,4000,0,0,0,0,0,Shield equal to double this item's value,获得护盾，等量于此物品价值的两倍,This has +10/20/30/40 value in combat.,此物品在战斗中价值+10/20/30/40。,,,此物品的价值翻倍。,减速一件物品2秒,冻结一件物品500秒,加速一件物品2秒,此物品的护盾值翻倍。,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的5%,造成灼烧，等量于此物品护盾值的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品护盾
19199531-1aff-47ce-bdfc-1188cb3efec2,Runic Potion,符文药水,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,Potion / 药水,Haste / 加速 | Ammo / 弹药 | DamageRef / 伤害引用,4000,0,0,0,0,0,Haste your Lifesteal Weapons for 1 second(s),加速吸血武器1秒,A Weapon gains Lifesteal for the fight,一件武器获得吸血（限本场战斗）,,,此物品的价值翻倍。,减速一件物品2秒,冻结一件物品500秒,此物品的加速持续时间翻倍。,获得40护盾,治疗40生命值,造成4剧毒,造成4灼烧,此物品+1多重触发。,吸血武器+40%暴击率。,此物品免疫冻结、减速和摧毁。,造成40伤害
90acad0b-2154-4af1-a448-5f8dc304612e,Farmer's Market,农贸集市,Item / 物品,Large / 大型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯,Property / 地产,Gold / 金币 | Regen / 再生 | Health / 生命值,0,0,0,0,0,0,Adjacent Regen items have +Regen equal to 1% of your Max Health.,相邻的生命再生物品 + 生命再生量，增幅等于最大生命值的1%。,"When you sell a Food, gain Max Health equal to 3/5 times that Food's Value.",出售食物时，最大生命值提高，增幅等于该食物价值的3/5倍。,Your Food have +1/2 sell value.,食物+1/2出售价值。,此物品的价值翻倍。,提高生命再生时，减速1件物品1秒,提高生命再生时，冻结一件物品500秒,提高生命再生时，加速1件物品1秒,提高生命再生时，获得40护盾,提高生命再生时，获得40治疗,提高生命再生时，造成4剧毒,提高生命再生时，造成4灼烧,此物品的食物出售价值加成翻倍。,己方生命再生物品的暴击率+40%。,生命再生物品受到的冻结和减速效果时长减半。,提高生命再生时，造成40伤害
273b7c90-a4be-4226-b374-94a7c01f07d9,[SMALL ITEM TEMPLATE],,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 瓦内莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛尔 | Mak / 马克 | Pygmalien / 皮格马利翁,,,6000,0,0,0,0,0,This is a Small item Template,[未翻译],,,,,此物品的价值翻倍。,减速一件物品2秒,冻结一件物品1秒,加速一件物品2秒,获得30护盾,治疗30生命值,造成3剧毒,造成3灼烧,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成30伤害
014d9c98-e823-443c-98a3-6367ab81c956,Trained Spider,驯化蜘蛛,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Friend / 伙伴,Poison / 剧毒,6000,0,0,0,0,0,Poison 1/2/3/4,造成1/2/3/4剧毒,"When you sell this, your leftmost Poison item gains +1/2/3/4 Poison.",出售此物品时，最左侧剧毒物品的剧毒提高+1/2/3/4。,,,此物品的价值翻倍。,减速一件物品3秒,冻结一件物品500秒,加速一件物品3秒,获得护盾，等量于此物品剧毒的5倍,获得治疗，等量于此物品剧毒的5倍,此物品的剧毒翻倍。,造成灼烧，等量于此物品的剧毒,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品剧毒的5倍
baec36c3-2c41-47fa-bd54-6f1d6b34e8d0,Void Ray,虚空射线,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Ray / 射线 | Relic / 遗物,Burn / 灼烧 | ShieldRef / 护盾引用,7000,0,0,0,0,0,Burn 4/6,造成4/6灼烧,"When you Shield, this gains 1/2 Burn for the fight.",获得护盾时，此物品的灼烧提高1/2（限本场战斗）。,,,此物品的价值翻倍。,减速2件物品1秒,冻结一件物品1秒,加速2件物品1秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍。,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品灼烧的5倍
